sample_idx,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
25,0.38236120343208313,1.6906607151031494,1.6156971454620361,1.3357475996017456,1.3845220804214478,0.06015516817569733,0.13578984141349792,0.5779014229774475,0.3560561239719391,0.14679917693138123,0.17675438523292542,0.6203789710998535,0.40240582823753357,0.23090529441833496,0.22713860869407654,0.6864700317382812,0.4799515902996063,0.34119126200675964,0.3540528416633606,1.6109397411346436,1.535565972328186,0.10367599129676819,1.2511985301971436,0.7007922530174255,1.2927411794662476
26,0.25391602516174316,0.8403706550598145,0.7904878258705139,0.698024332523346,0.6808957457542419,0.4974513351917267,0.6315773725509644,1.0884546041488647,1.0863314867019653,1.0802819728851318,0.6977975368499756,1.1631667613983154,1.1532700061798096,1.1425795555114746,0.7562010884284973,1.2274150848388672,1.2062312364578247,1.187975525856018,0.23186828196048737,0.7624988555908203,0.7171839475631714,0.6051645278930664,0.630581796169281,0.5507394075393677,0.6174934506416321
27,0.5567207932472229,0.47354012727737427,0.44776859879493713,0.4604230225086212,0.44673749804496765,0.27203255891799927,0.7016869783401489,1.4456671476364136,1.1888788938522339,0.7578755617141724,0.9302430152893066,1.6128672361373901,1.3541513681411743,0.9478495717048645,1.1264386177062988,1.7840394973754883,1.5266815423965454,1.1462980508804321,0.5506237745285034,0.4503195285797119,0.4978632628917694,0.728625476360321,0.633279025554657,0.7177611589431763,0.5974588990211487
28,0.2759045362472534,0.6141062378883362,0.5703132748603821,0.4837079346179962,0.37282082438468933,0.08140990138053894,0.1517619490623474,0.2136336714029312,0.1605633944272995,0.15130479633808136,0.18440145254135132,0.2002100646495819,0.15483370423316956,0.1459355354309082,0.2647310495376587,0.2395959198474884,0.20074628293514252,0.18091709911823273,0.2379792332649231,0.5448784828186035,0.49997422099113464,0.12485604733228683,0.39571723341941833,0.09164706617593765,0.28555309772491455
29,0.4211738705635071,1.5270130634307861,1.4803332090377808,1.2443469762802124,1.2440768480300903,0.07829727977514267,0.19645678997039795,0.899249792098999,0.6783952116966248,0.308558851480484,0.1992812156677246,0.9186125993728638,0.6901818513870239,0.288049578666687,0.24187234044075012,0.9541052579879761,0.7194154262542725,0.3136771619319916,0.382353812456131,1.4527146816253662,1.4052811861038208,0.14435556530952454,1.1497584581375122,0.534633219242096,1.1414637565612793
30,0.2778156101703644,0.5790145993232727,0.5442934632301331,0.4840976595878601,0.47024205327033997,0.3805566132068634,0.6312359571456909,1.0574898719787598,1.0370451211929321,0.9969145655632019,0.6836640238761902,1.115559458732605,1.089221477508545,1.0457922220230103,0.7212191820144653,1.1656759977340698,1.1341229677200317,1.0900133848190308,0.28483596444129944,0.5094537138938904,0.4848284125328064,0.6376044750213623,0.46377989649772644,0.6042866110801697,0.4651223123073578
31,0.33020713925361633,0.40154922008514404,0.3589545786380768,0.288457453250885,0.11705003678798676,0.17621292173862457,0.1906459629535675,0.29710233211517334,0.2061949223279953,0.21606329083442688,0.22678393125534058,0.24656572937965393,0.14231376349925995,0.13353726267814636,0.3148021101951599,0.2696417570114136,0.18043968081474304,0.1241946667432785,0.2980858087539673,0.3403753936290741,0.3036787807941437,0.18451160192489624,0.25059109926223755,0.16557633876800537,0.1423872709274292
32,0.47548961639404297,0.3940882086753845,0.36703723669052124,0.3403187096118927,0.3064274191856384,0.1480865329504013,0.5039451122283936,1.162946343421936,0.8956193327903748,0.4167180061340332,0.7053835391998291,1.2637933492660522,0.9975471496582031,0.551956057548523,0.8875460624694824,1.3794742822647095,1.1199686527252197,0.7158851027488708,0.45303231477737427,0.3454601764678955,0.3794994056224823,0.5314187407493591,0.4812798500061035,0.5397393703460693,0.45262885093688965
33,0.35583630204200745,1.1362351179122925,1.102245807647705,0.8993266224861145,0.8477985858917236,0.10777681320905685,0.25193795561790466,0.9917551279067993,0.766913115978241,0.28911876678466797,0.3695063292980194,1.0590969324111938,0.8265231847763062,0.3475441336631775,0.4980563521385193,1.1572703123092651,0.9227750301361084,0.4737972319126129,0.31523117423057556,1.0768417119979858,1.0421501398086548,0.2757112681865692,0.8271068334579468,0.20027659833431244,0.7802456617355347
34,0.40645208954811096,1.7910414934158325,1.6965099573135376,1.4526795148849487,1.5467206239700317,0.2787684500217438,0.4122464656829834,0.7097623944282532,0.6897406578063965,0.6543444395065308,0.42902031540870667,0.6905603408813477,0.6640983819961548,0.6271899938583374,0.4211224615573883,0.6602472066879272,0.6303021311759949,0.5939247608184814,0.39134344458580017,1.6956002712249756,1.6090166568756104,0.48573505878448486,1.373885154724121,0.9908575415611267,1.4474594593048096
35,0.23812972009181976,0.66554194688797,0.6141760349273682,0.5442473292350769,0.48406848311424255,0.11304526776075363,0.20187729597091675,0.423363596200943,0.40399250388145447,0.3788248598575592,0.13391347229480743,0.36720705032348633,0.3551415801048279,0.33800143003463745,0.058962199836969376,0.31285640597343445,0.31353941559791565,0.30930474400520325,0.1984206736087799,0.5926175713539124,0.5409466028213501,0.21120041608810425,0.44601860642433167,0.22607110440731049,0.38021883368492126
36,0.4371073246002197,1.7412728071212769,1.6610476970672607,1.4384726285934448,1.5047557353973389,0.09392960369586945,0.21725229918956757,0.44309285283088684,0.3363780975341797,0.2824518084526062,0.21797560155391693,0.41867774724960327,0.288344144821167,0.23886670172214508,0.20422857999801636,0.396412193775177,0.23820996284484863,0.1977330595254898,0.4125578999519348,1.6543877124786377,1.5794273614883423,0.29820913076400757,1.3516396284103394,0.8739184141159058,1.4020589590072632
37,0.41590580344200134,1.6630269289016724,1.6110780239105225,1.318930983543396,1.3456428050994873,0.36703309416770935,0.5041576623916626,1.3185405731201172,1.1045933961868286,0.7092863917350769,0.579303503036499,1.4193894863128662,1.2076159715652466,0.8332574963569641,0.6412176489830017,1.520937442779541,1.3106592893600464,0.951960027217865,0.3909487724304199,1.583148717880249,1.5323238372802734,0.4336491525173187,1.2428805828094482,0.7188923358917236,1.2647507190704346
38,0.32602012157440186,1.5007708072662354,1.3952523469924927,1.1534112691879272,1.2282708883285522,0.04813492298126221,0.134221151471138,0.17195859551429749,0.14651553332805634,0.1323372721672058,0.11263063549995422,0.16845612227916718,0.15231959521770477,0.14245055615901947,0.09133513271808624,0.17122741043567657,0.16647562384605408,0.16510066390037537,0.29669705033302307,1.402743935585022,1.3021456003189087,0.11728741973638535,1.0674470663070679,0.6268169283866882,1.1278557777404785
39,0.2298925369977951,0.5271174907684326,0.4959002137184143,0.45903894305229187,0.37764179706573486,0.24155278503894806,0.34201374650001526,0.5732821226119995,0.5559253692626953,0.5335052609443665,0.24644577503204346,0.4799937605857849,0.4723687469959259,0.46255624294281006,0.1510244905948639,0.3831908702850342,0.38904863595962524,0.39556410908699036,0.18466903269290924,0.4541933536529541,0.4190492033958435,0.3254980146884918,0.35117578506469727,0.3088967204093933,0.2653326392173767
40,0.2560790181159973,0.8040496110916138,0.7416399717330933,0.6346871852874756,0.5887576937675476,0.10780195891857147,0.03782763332128525,0.13675622642040253,0.1531572788953781,0.182598277926445,0.08356811851263046,0.18474961817264557,0.19959376752376556,0.22603042423725128,0.14306144416332245,0.23287653923034668,0.23896466195583344,0.25673606991767883,0.2249159812927246,0.7213212847709656,0.6621677279472351,0.02169882133603096,0.5409523248672485,0.0826508179306984,0.48426395654678345
41,0.359726220369339,1.5615116357803345,1.481806993484497,1.220360279083252,1.2685649394989014,0.23047058284282684,0.373758465051651,0.6940035223960876,0.6335568428039551,0.623261034488678,0.38676175475120544,0.7533130645751953,0.6974226236343384,0.6844326853752136,0.398786723613739,0.8164392709732056,0.7637766599655151,0.7476412057876587,0.3559834659099579,1.4720090627670288,1.3949239253997803,0.353598028421402,1.1428343057632446,0.6836796402931213,1.1800745725631714
42,0.46117186546325684,0.408772736787796,0.451913982629776,0.565814197063446,0.5942863821983337,0.5099592208862305,0.9611002206802368,1.548721432685852,1.4391425848007202,1.3869671821594238,1.1351311206817627,1.711890697479248,1.594217300415039,1.5273407697677612,1.2669159173965454,1.8561509847640991,1.7360197305679321,1.662077784538269,0.46807968616485596,0.3900509178638458,0.4921170771121979,0.9773175716400146,0.6984182000160217,0.9369690418243408,0.6988966464996338
43,0.5498489141464233,0.4653923213481903,0.46310240030288696,0.5020745396614075,0.5004899501800537,0.27191290259361267,0.7468709349632263,1.4396429061889648,1.1829237937927246,0.742218554019928,0.9734470844268799,1.602033257484436,1.3435848951339722,0.9303513169288635,1.1627066135406494,1.7665314674377441,1.5127497911453247,1.1317520141601562,0.5469117164611816,0.43655985593795776,0.5108974575996399,0.7850916385650635,0.6723832488059998,0.7783470749855042,0.64670330286026
44,0.43577173352241516,0.40639591217041016,0.35790276527404785,0.30469757318496704,0.22212009131908417,0.18726179003715515,0.27108287811279297,0.3218269646167755,0.17295178771018982,0.1572217494249344,0.38301435112953186,0.35478878021240234,0.2289949208498001,0.16152410209178925,0.5057131052017212,0.4457339942455292,0.3521192669868469,0.26831260323524475,0.4201129376888275,0.36772724986076355,0.3628564178943634,0.3067491948604584,0.3905513882637024,0.3086586892604828,0.3111352026462555
45,0.3080061376094818,1.0009229183197021,0.9591231942176819,0.8081504702568054,0.7662973999977112,0.4823915660381317,0.5119943022727966,1.0499844551086426,0.9918588995933533,0.9311240911483765,0.39390215277671814,0.9187929034233093,0.8557088375091553,0.8056403398513794,0.272110253572464,0.7851410508155823,0.7097151279449463,0.6646093726158142,0.2593802213668823,0.9307092428207397,0.8819668292999268,0.4948168992996216,0.7015695571899414,0.4455137848854065,0.6513689756393433
46,0.4020817279815674,2.043389081954956,1.9424057006835938,1.6173251867294312,1.7452309131622314,0.31059086322784424,0.44390010833740234,0.8601017594337463,0.7710726261138916,0.7831960916519165,0.40866631269454956,0.8925958871841431,0.8101083636283875,0.8250184059143066,0.3758206069469452,0.9330135583877563,0.8567399382591248,0.8748980164527893,0.3977060317993164,1.9438185691833496,1.846534252166748,0.5994248986244202,1.5374265909194946,1.1557430028915405,1.6506426334381104
47,0.4949406385421753,2.2291507720947266,2.1344316005706787,1.8077353239059448,1.939767599105835,0.21160581707954407,0.18193471431732178,0.6886290311813354,0.48981785774230957,0.35793066024780273,0.1621909886598587,0.7264220118522644,0.5332269072532654,0.40988990664482117,0.14702291786670685,0.7701514363288879,0.5805109739303589,0.4591023027896881,0.4814448654651642,2.130971908569336,2.04235577583313,0.6423398852348328,1.7257635593414307,1.2931947708129883,1.8410016298294067
48,0.21282297372817993,0.15838557481765747,0.1389118731021881,0.1279706358909607,0.16324636340141296,0.40294256806373596,0.37531232833862305,0.7767564654350281,0.774327278137207,0.7762362360954285,0.22683289647102356,0.6556455492973328,0.6661786437034607,0.6800587177276611,0.09425342082977295,0.5394067168235779,0.5611573457717896,0.581737756729126,0.17820143699645996,0.1516917496919632,0.10917405784130096,0.33754220604896545,0.04046822711825371,0.30459368228912354,0.08648731559515
49,0.36475300788879395,1.633199691772461,1.5478506088256836,1.2700251340866089,1.3283964395523071,0.14202852547168732,0.2721008062362671,0.5134661793708801,0.45688578486442566,0.44270166754722595,0.27252089977264404,0.5627360939979553,0.513213038444519,0.4971237778663635,0.2748010456562042,0.6192302107810974,0.5755320191383362,0.5579583048820496,0.3654525876045227,1.5411018133163452,1.4586890935897827,0.26583975553512573,1.1930516958236694,0.7163258194923401,1.2380108833312988
50,0.3344079554080963,1.494526743888855,1.4101496934890747,1.1772617101669312,1.2223427295684814,0.025928255170583725,0.05262063816189766,0.09251321107149124,0.0535094253718853,0.05810175836086273,0.05840605869889259,0.11203023046255112,0.08559386432170868,0.09470544755458832,0.06782232224941254,0.1419662982225418,0.12321499735116959,0.1314835250377655,0.32180094718933105,1.4017913341522217,1.3224942684173584,0.052148040384054184,1.0948542356491089,0.5906940698623657,1.1249240636825562
51,0.39611122012138367,0.7356171011924744,0.7295247316360474,0.6474772095680237,0.5614298582077026,0.39023855328559875,0.6996250152587891,1.4208649396896362,1.2199817895889282,0.9409180283546448,0.8634005188941956,1.579892873764038,1.375929594039917,1.1039215326309204,1.0058287382125854,1.738888144493103,1.5321606397628784,1.2668174505233765,0.375813752412796,0.6818161010742188,0.693425714969635,0.6934501528739929,0.6517535448074341,0.6498652100563049,0.592486560344696
52,0.5210350155830383,2.062372922897339,1.96983003616333,1.703116536140442,1.8153272867202759,0.13108979165554047,0.08284316211938858,0.42863550782203674,0.23902836441993713,0.1438843011856079,0.0671633929014206,0.4623488485813141,0.2773395776748657,0.2012479305267334,0.06636596471071243,0.5038573741912842,0.3232613503932953,0.2575819194316864,0.4908686876296997,1.9732035398483276,1.8854869604110718,0.498818039894104,1.613116979598999,1.1627068519592285,1.7116178274154663
53,0.2982476055622101,0.9314034581184387,0.8697402477264404,0.7648252844810486,0.7404569983482361,0.12439031898975372,0.23415283858776093,0.35490018129348755,0.3372286856174469,0.3171413242816925,0.18090827763080597,0.2985493540763855,0.2855808734893799,0.27522537112236023,0.10944999009370804,0.2354133278131485,0.23094895482063293,0.23346707224845886,0.2648521959781647,0.8513430953025818,0.7918815612792969,0.2547110319137573,0.6703408360481262,0.28656452894210815,0.6338422298431396
54,0.24542076885700226,0.20190832018852234,0.1703953593969345,0.08442158997058868,0.15115980803966522,0.3332076370716095,0.3150656223297119,0.7211731672286987,0.6580033302307129,0.6614214181900024,0.1832910031080246,0.5638118982315063,0.5087609887123108,0.5305012464523315,0.20969031751155853,0.4158710241317749,0.36425065994262695,0.3998197913169861,0.19630888104438782,0.17483219504356384,0.12374166399240494,0.2831389009952545,0.08322469145059586,0.26856422424316406,0.11627376824617386
55,0.2719186544418335,0.7079465389251709,0.6676996350288391,0.5759074687957764,0.4903770983219147,0.17530758678913116,0.21665310859680176,0.5100927352905273,0.4261780083179474,0.40513724088668823,0.13737328350543976,0.4161507487297058,0.3268134593963623,0.31845998764038086,0.1388760805130005,0.33436349034309387,0.23961441218852997,0.24642306566238403,0.22461344301700592,0.6397196054458618,0.5959492325782776,0.19867613911628723,0.47548019886016846,0.18224231898784637,0.38586539030075073
56,0.465963214635849,2.1477625370025635,2.0585498809814453,1.727656364440918,1.840829849243164,0.16470614075660706,0.24080362915992737,0.7822873592376709,0.5703862309455872,0.3648212254047394,0.2325313687324524,0.8306233882904053,0.6232739686965942,0.4332079589366913,0.22994694113731384,0.8947856426239014,0.6924481391906738,0.5149035453796387,0.4501706063747406,2.056271553039551,1.9694961309432983,0.550208330154419,1.6458503007888794,1.1821180582046509,1.7456392049789429
57,0.2989724576473236,0.564235270023346,0.5399782061576843,0.472770631313324,0.3649086356163025,0.3104924261569977,0.3215106725692749,0.8659670352935791,0.7470782399177551,0.6439632177352905,0.19673919677734375,0.7397934794425964,0.6038541197776794,0.49773651361465454,0.20008720457553864,0.6350980997085571,0.4717768728733063,0.3499489426612854,0.24104847013950348,0.5103042721748352,0.47783225774765015,0.3151671588420868,0.3644784092903137,0.31366944313049316,0.2603064477443695
58,0.20999720692634583,0.42652302980422974,0.37311893701553345,0.29406803846359253,0.1997905671596527,0.3856157958507538,0.31541571021080017,0.663518488407135,0.6707161664962769,0.691713273525238,0.21318389475345612,0.5664200782775879,0.5808615684509277,0.6125562787055969,0.10843970626592636,0.466366171836853,0.48387470841407776,0.5183926224708557,0.17983996868133545,0.3578239977359772,0.29769405722618103,0.27959004044532776,0.19296127557754517,0.24487760663032532,0.08791550248861313
59,0.30791378021240234,1.5209044218063354,1.4258761405944824,1.179848551750183,1.2399181127548218,0.25178226828575134,0.22851566970348358,0.41959893703460693,0.43226444721221924,0.4365670680999756,0.2338646501302719,0.3890513777732849,0.3966144323348999,0.40146684646606445,0.22206199169158936,0.34769338369369507,0.34830591082572937,0.3497821092605591,0.29390180110931396,1.4281350374221802,1.3366165161132812,0.22204725444316864,1.0996063947677612,0.6473009586334229,1.143958330154419
60,0.3024669587612152,1.1155810356140137,1.0572822093963623,0.9007673859596252,0.8890091180801392,0.215065136551857,0.36001652479171753,0.6473870277404785,0.5771569609642029,0.5659147500991821,0.43996116518974304,0.7491346597671509,0.6821887493133545,0.6588603258132935,0.5211752653121948,0.8551473021507263,0.7916668057441711,0.7588610649108887,0.27018171548843384,1.0436989068984985,0.9866743087768555,0.349846750497818,0.8230190873146057,0.35330715775489807,0.8120874762535095
